Date time,time[sec],omega_t_b(X)[rad/s],omega_t_b(Y)[rad/s],omega_t_b(Z)[rad/s],q_t_i2b(0)[-],q_t_i2b(1)[-],q_t_i2b(2)[-],q_t_i2b(3)[-],torque_t_b(X)[Nm],torque_t_b(Y)[Nm],torque_t_b(Z)[Nm],h_total[Nms],sat_position_i(X)[m],sat_position_i(Y)[m],sat_position_i(Z)[m],sat_velocity_i(X)[m/s],sat_velocity_i(Y)[m/s],sat_velocity_i(Z)[m/s],lat[rad],lon[rad],alt[m],gyro_omega1_c(X)[rad/s],gyro_omega1_c(Y)[rad/s],gyro_omega1_c(Z)[rad/s],gyro_omega2_c(X)[rad/s],gyro_omega2_c(Y)[rad/s],gyro_omega2_c(Z)[rad/s],GST [rad]
2020-03-04 00:00:01,2.0000000000000013,0.0,0.0,-0.1,0.0,0.0,-0.09983341664682813,0.9950041652780258,0.0,0.0,0.0,0.0035000000000000005,7000000.0,0.0,0.0,-8.134704081632654e-11,0.0,0.0,0.0,-2.831231316718771,621863.0,0.001,-0.001,-0.098,0.001,-0.001,-0.098,2.831231316718771
2020-03-04 00:00:02,2.0500000000000003,0.0,0.0,-0.1,0.0,0.0,-0.10232061248960281,0.9947514726099945,0.0,0.0,0.0,0.0035000000000000005,7000000.0,0.0,0.0,-8.134704081632654e-11,0.0,0.0,0.0,-2.831231316718771,621863.0,0.001,-0.001,-0.098,0.001,-0.001,-0.098,2.831231316718771
2020-03-04 00:00:02,2.099999999999999,0.0,0.0,-0.1,0.0,0.0,-0.10480716882888248,0.9944925627484975,0.0,0.0,0.0,0.0035000000000000014,7000000.0,0.0,0.0,-8.134704081632654e-11,0.0,0.0,0.0,-2.831231316718771,621863.0,0.001,-0.001,-0.098,0.001,-0.001,-0.098,2.831231316718771
2020-03-04 00:00:02,2.149999999999998,0.0,0.0,-0.1,0.0,0.0,-0.10729307012369814,0.9942274373117207,0.0,0.0,0.0,0.0035000000000000014,7000000.0,0.0,0.0,-8.134704081632654e-11,0.0,0.0,0.0,-2.831231316718771,621863.0,0.001,-0.001,-0.098,0.001,-0.001,-0.098,2.831231316718771
2020-03-04 00:00:02,2.199999999999997,0.0,0.0,-0.1,0.0,0.0,-0.10977830083717478,0.9939560979566969,0.0,0.0,0.0,0.0035000000000000014,7000000.0,0.0,0.0,-8.134704081632654e-11,0.0,0.0,0.0,-2.831231316718771,621863.0,0.001,-0.001,-0.098,0.001,-0.001,-0.098,2.831231316718771
2020-03-04 00:00:02,2.249999999999996,0.0,0.0,-0.1,0.0,0.0,-0.11226284543662855,0.9936785463792965,0.0,0.0,0.0,0.0035000000000000014,7000000.0,0.0,0.0,-8.134704081632654e-11,0.0,0.0,0.0,-2.831231316718771,621863.0,0.001,-0.001,-0.098,0.001,-0.001,-0.098,2.831231316718771
2020-03-04 00:00:02,2.299999999999995,0.0,0.0,-0.1,0.0,0.0,-0.11474668839366378,0.9933947843142159,0.0,0.0,0.0,0.0035000000000000005,7000000.0,0.0,0.0,-8.134704081632654e-11,0.0,0.0,0.0,-2.831231316718771,621863.0,0.001,-0.001,-0.098,0.001,-0.001,-0.098,2.831231316718771
2020-03-04 00:00:02,2.349999999999994,0.0,0.0,-0.1,0.0,0.0,-0.11722981418427009,0.993104813534967,0.0,0.0,0.0,0.0035000000000000014,7000000.0,0.0,0.0,-8.134704081632654e-11,0.0,0.0,0.0,-2.831231316718771,621863.0,0.001,-0.001,-0.098,0.001,-0.001,-0.098,2.831231316718771
2020-03-04 00:00:02,2.399999999999993,0.0,0.0,-0.1,0.0,0.0,-0.11971220728891935,0.9928086358538663,0.0,0.0,0.0,0.0035000000000000005,7000000.0,0.0,0.0,-8.134704081632654e-11,0.0,0.0,0.0,-2.831231316718771,621863.0,0.001,-0.001,-0.098,0.001,-0.001,-0.098,2.831231316718771
2020-03-04 00:00:02,2.4499999999999917,0.0,0.0,-0.1,0.0,0.0,-0.12219385219266274,0.9925062531220232,0.0,0.0,0.0,0.0035000000000000005,7000000.0,0.0,0.0,-8.134704081632654e-11,0.0,0.0,0.0,-2.831231316718771,621863.0,0.001,-0.001,-0.098,0.001,-0.001,-0.098,2.831231316718771
2020-03-04 00:00:02,2.4999999999999907,0.0,0.0,-0.1,0.0,0.0,-0.12467473338522769,0.9921976672293291,0.0,0.0,0.0,0.0035000000000000014,7000000.0,0.0,0.0,-8.134704081632654e-11,0.0,0.0,0.0,-2.831231316718771,621863.0,0.001,-0.001,-0.098,0.001,-0.001,-0.098,2.831231316718771
2020-03-04 00:00:02,2.5499999999999896,0.0,0.0,-0.1,0.0,0.0,-0.1271548353611148,0.9918828801044445,0.0,0.0,0.0,0.0035000000000000005,7000000.0,0.0,0.0,-8.134704081632654e-11,0.0,0.0,0.0,-2.831231316718771,621863.0,0.001,-0.001,-0.098,0.001,-0.001,-0.098,2.831231316718771
2020-03-04 00:00:02,2.5999999999999885,0.0,0.0,-0.1,0.0,0.0,-0.12963414261969486,0.9915618937147881,0.0,0.0,0.0,0.0035000000000000005,7000000.0,0.0,0.0,-8.134704081632654e-11,0.0,0.0,0.0,-2.831231316718771,621863.0,0.001,-0.001,-0.098,0.001,-0.001,-0.098,2.831231316718771
2020-03-04 00:00:02,2.6499999999999875,0.0,0.0,-0.1,0.0,0.0,-0.1321126396653055,0.9912347100665236,0.0,0.0,0.0,0.0035000000000000005,7000000.0,0.0,0.0,-8.134704081632654e-11,0.0,0.0,0.0,-2.831231316718771,621863.0,0.001,-0.001,-0.098,0.001,-0.001,-0.098,2.831231316718771
2020-03-04 00:00:02,2.6999999999999864,0.0,0.0,-0.1,0.0,0.0,-0.13459031100734828,0.990901331204548,0.0,0.0,0.0,0.0035000000000000014,7000000.0,0.0,0.0,-8.134704081632654e-11,0.0,0.0,0.0,-2.831231316718771,621863.0,0.001,-0.001,-0.098,0.001,-0.001,-0.098,2.831231316718771
